route_id,step_id,start_lon,start_lat,start_time,end_lon,end_lat,end_time,travel_mode,age_group,foreign
80,0,37.3389,55.7343,44514,37.3521,55.7294,44952,DRIVING,1,1
80,0,37.3521,55.7294,44952,37.3537,55.7233,45390,DRIVING,1,1
80,0,37.3537,55.7233,45390,37.3722,55.7237,45828,DRIVING,1,1
80,0,37.3722,55.7237,45828,37.3734,55.7235,46266,DRIVING,1,1
80,1,37.3734,55.7235,43638,37.3973,55.7248,43969,BUS,1,1
80,2,37.3973,55.7248,43969,37.3983,55.7237,44113,WALKING,1,1
80,3,37.3983,55.7237,44113,37.4076,55.7169,44334,BUS,1,1
80,4,37.4076,55.7169,44334,37.4074,55.7172,44375,WALKING,1,1
80,5,37.4074,55.7172,44375,37.3879,55.6794,45363,BUS,1,1
80,6,37.3879,55.6794,45363,37.3866,55.6799,46041,WALKING,1,1
80,6,37.3866,55.6799,46041,37.3802,55.6796,46719,WALKING,1,1
80,6,37.3802,55.6796,46719,37.3784,55.6786,47397,WALKING,1,1
80,6,37.3784,55.6786,47397,37.3787,55.6781,48075,WALKING,1,1
80,6,37.3787,55.6781,48075,37.3799,55.6784,48753,WALKING,1,1
81,0,37.3387,55.7278,68400,37.3377,55.7281,68838,DRIVING,1,1
81,0,37.3377,55.7281,68838,37.3384,55.7324,69276,DRIVING,1,1
81,0,37.3384,55.7324,69276,37.3389,55.7343,69714,DRIVING,1,1
81,0,37.3389,55.7343,69714,37.3521,55.7294,70152,DRIVING,1,1
81,0,37.3521,55.7294,70152,37.3537,55.7233,70590,DRIVING,1,1
81,0,37.3537,55.7233,70590,37.3722,55.7237,71028,DRIVING,1,1
81,0,37.3722,55.7237,71028,37.3734,55.7235,71466,DRIVING,1,1
81,1,37.3734,55.7235,68838,37.3973,55.7248,69169,BUS,1,1
81,2,37.3973,55.7248,69169,37.3983,55.7237,69313,WALKING,1,1
81,3,37.3983,55.7237,69313,37.4076,55.7169,69534,BUS,1,1
81,4,37.4076,55.7169,69534,37.4074,55.7172,69575,WALKING,1,1
81,5,37.4074,55.7172,69575,37.3823,55.6931,70153,BUS,1,1
81,6,37.3823,55.6931,70153,37.3828,55.6933,71041,WALKING,1,1
81,6,37.3828,55.6933,71041,37.383,55.6934,71929,WALKING,1,1
81,6,37.383,55.6934,71929,37.3835,55.6866,72817,WALKING,1,1
81,6,37.3835,55.6866,72817,37.3808,55.6854,73705,WALKING,1,1
82,0,37.3387,55.7278,21600,37.3377,55.7281,22038,DRIVING,0,1
82,0,37.3377,55.7281,22038,37.3384,55.7324,22476,DRIVING,0,1
82,0,37.3384,55.7324,22476,37.3389,55.7343,22914,DRIVING,0,1
82,0,37.3389,55.7343,22914,37.3521,55.7294,23352,DRIVING,0,1
82,0,37.3521,55.7294,23352,37.3537,55.7233,23790,DRIVING,0,1
82,0,37.3537,55.7233,23790,37.3722,55.7237,24228,DRIVING,0,1
82,0,37.3722,55.7237,24228,37.3734,55.7235,24666,DRIVING,0,1
82,1,37.3734,55.7235,22038,37.3973,55.7248,22369,BUS,0,1
82,2,37.3973,55.7248,22369,37.3983,55.7237,22513,WALKING,0,1
82,3,37.3983,55.7237,22513,37.4076,55.7169,22734,BUS,0,1
82,4,37.4076,55.7169,22734,37.4074,55.7172,22775,WALKING,0,1
82,5,37.4074,55.7172,22775,37.3823,55.6931,23353,BUS,0,1
82,6,37.3823,55.6931,23353,37.3805,55.6922,23470,WALKING,0,1
83,0,37.3387,55.7278,82800,37.3377,55.7281,83238,DRIVING,2,0
83,0,37.3377,55.7281,83238,37.3384,55.7324,83676,DRIVING,2,0
83,0,37.3384,55.7324,83676,37.3389,55.7343,84114,DRIVING,2,0
83,0,37.3389,55.7343,84114,37.3521,55.7294,84552,DRIVING,2,0
83,0,37.3521,55.7294,84552,37.3537,55.7233,84990,DRIVING,2,0
83,0,37.3537,55.7233,84990,37.3722,55.7237,85428,DRIVING,2,0
83,0,37.3722,55.7237,85428,37.3734,55.7235,85866,DRIVING,2,0
83,1,37.3734,55.7235,83238,37.4059,55.7318,83849,BUS,2,0
83,2,37.4059,55.7318,83849,37.4055,55.7318,83874,WALKING,2,0
83,3,37.4055,55.7318,83874,37.3924,55.7063,84486,SHARE_TAXI,2,0
83,4,37.3924,55.7063,84486,37.39,55.7069,85509,WALKING,2,0
83,4,37.39,55.7069,85509,37.3889,55.7067,86532,WALKING,2,0
83,4,37.3889,55.7067,86532,37.3887,55.7064,87555,WALKING,2,0
83,4,37.3887,55.7064,87555,37.3877,55.706,88578,WALKING,2,0
83,4,37.3877,55.706,88578,37.3886,55.7052,89601,WALKING,2,0
83,4,37.3886,55.7052,89601,37.3814,55.7017,90624,WALKING,2,0
83,4,37.3814,55.7017,90624,37.3801,55.7009,91647,WALKING,2,0
83,4,37.3801,55.7009,91647,37.3806,55.6995,92670,WALKING,2,0
83,4,37.3806,55.6995,92670,37.3801,55.6993,93693,WALKING,2,0
84,0,37.3387,55.7278,82800,37.3377,55.7281,83238,DRIVING,0,0
84,0,37.3377,55.7281,83238,37.3384,55.7324,83676,DRIVING,0,0
84,0,37.3384,55.7324,83676,37.3389,55.7343,84114,DRIVING,0,0
84,0,37.3389,55.7343,84114,37.3521,55.7294,84552,DRIVING,0,0
84,0,37.3521,55.7294,84552,37.3537,55.7233,84990,DRIVING,0,0
84,0,37.3537,55.7233,84990,37.3722,55.7237,85428,DRIVING,0,0
84,0,37.3722,55.7237,85428,37.3734,55.7235,85866,DRIVING,0,0
84,1,37.3734,55.7235,83238,37.4059,55.7318,83849,BUS,0,0
84,2,37.4059,55.7318,83849,37.4055,55.7318,83874,WALKING,0,0
84,3,37.4055,55.7318,83874,37.3924,55.7063,84486,SHARE_TAXI,0,0
84,4,37.3924,55.7063,84486,37.39,55.7069,85188,WALKING,0,0
84,4,37.39,55.7069,85188,37.3873,55.7065,85890,WALKING,0,0
84,4,37.3873,55.7065,85890,37.3874,55.7063,86592,WALKING,0,0
84,4,37.3874,55.7063,86592,37.3824,55.7048,87294,WALKING,0,0
84,4,37.3824,55.7048,87294,37.3818,55.7054,87996,WALKING,0,0
84,4,37.3818,55.7054,87996,37.3802,55.7059,88698,WALKING,0,0
85,0,37.3387,55.7278,50400,37.3377,55.7281,50838,DRIVING,1,1
85,0,37.3377,55.7281,50838,37.3384,55.7324,51276,DRIVING,1,1
85,0,37.3384,55.7324,51276,37.3389,55.7343,51714,DRIVING,1,1
85,0,37.3389,55.7343,51714,37.3521,55.7294,52152,DRIVING,1,1
85,0,37.3521,55.7294,52152,37.3537,55.7233,52590,DRIVING,1,1
85,0,37.3537,55.7233,52590,37.3722,55.7237,53028,DRIVING,1,1
85,0,37.3722,55.7237,53028,37.3734,55.7235,53466,DRIVING,1,1
85,1,37.3734,55.7235,50838,37.4059,55.7318,51449,BUS,1,1
85,2,37.4059,55.7318,51449,37.4055,55.7318,51474,WALKING,1,1
85,3,37.4055,55.7318,51474,37.3929,55.7148,51844,SHARE_TAXI,1,1
85,4,37.3929,55.7148,51844,37.3868,55.7138,52472,WALKING,1,1
85,4,37.3868,55.7138,52472,37.3802,55.7128,53100,WALKING,1,1
86,0,37.3387,55.7278,50400,37.3377,55.7281,53570,WALKING,2,0
86,0,37.3377,55.7281,53570,37.3321,55.7293,56740,WALKING,2,0
86,0,37.3321,55.7293,56740,37.3518,55.7193,59910,WALKING,2,0
86,0,37.3518,55.7193,59910,37.358,55.7181,63080,WALKING,2,0
86,0,37.358,55.7181,63080,37.3692,55.7177,66250,WALKING,2,0
86,0,37.3692,55.7177,66250,37.3693,55.7176,69420,WALKING,2,0
86,0,37.3693,55.7176,69420,37.3769,55.7201,72590,WALKING,2,0
86,0,37.3769,55.7201,72590,37.3771,55.7193,75760,WALKING,2,0
86,0,37.3771,55.7193,75760,37.3796,55.7193,78930,WALKING,2,0
87,0,37.3387,55.7278,21600,37.3377,55.7281,22038,DRIVING,3,0
87,0,37.3377,55.7281,22038,37.3384,55.7324,22476,DRIVING,3,0
87,0,37.3384,55.7324,22476,37.3389,55.7343,22914,DRIVING,3,0
87,0,37.3389,55.7343,22914,37.3521,55.7294,23352,DRIVING,3,0
87,0,37.3521,55.7294,23352,37.3537,55.7233,23790,DRIVING,3,0
87,0,37.3537,55.7233,23790,37.3722,55.7237,24228,DRIVING,3,0
87,0,37.3722,55.7237,24228,37.3734,55.7235,24666,DRIVING,3,0
87,1,37.3734,55.7235,22038,37.3831,55.7233,22164,BUS,3,0
87,2,37.3831,55.7233,22164,37.3802,55.7265,22574,WALKING,3,0
88,0,37.3387,55.7278,64800,37.3377,55.7281,65238,DRIVING,3,0
88,0,37.3377,55.7281,65238,37.3384,55.7324,65676,DRIVING,3,0
88,0,37.3384,55.7324,65676,37.3389,55.7343,66114,DRIVING,3,0
88,0,37.3389,55.7343,66114,37.3521,55.7294,66552,DRIVING,3,0
88,0,37.3521,55.7294,66552,37.3537,55.7233,66990,DRIVING,3,0
88,0,37.3537,55.7233,66990,37.3722,55.7237,67428,DRIVING,3,0
88,0,37.3722,55.7237,67428,37.3734,55.7235,67866,DRIVING,3,0
88,1,37.3734,55.7235,65238,37.4048,55.7344,65922,BUS,3,0
88,2,37.4048,55.7344,65922,37.4021,55.734,66095,WALKING,3,0
88,3,37.4021,55.734,66095,37.3839,55.7329,66418,SHARE_TAXI,3,0
88,4,37.3839,55.7329,66418,37.3837,55.7328,66557,WALKING,3,0
88,4,37.3837,55.7328,66557,37.3816,55.7334,66696,WALKING,3,0
89,0,37.3387,55.7278,21600,37.3377,55.7281,22038,DRIVING,1,1
89,0,37.3377,55.7281,22038,37.3384,55.7324,22476,DRIVING,1,1
89,0,37.3384,55.7324,22476,37.3389,55.7343,22914,DRIVING,1,1
89,0,37.3389,55.7343,22914,37.3521,55.7294,23352,DRIVING,1,1
89,0,37.3521,55.7294,23352,37.3537,55.7233,23790,DRIVING,1,1
89,0,37.3537,55.7233,23790,37.3722,55.7237,24228,DRIVING,1,1
89,0,37.3722,55.7237,24228,37.3734,55.7235,24666,DRIVING,1,1
89,1,37.3734,55.7235,22038,37.4048,55.7344,22722,BUS,1,1
89,2,37.4048,55.7344,22722,37.4021,55.734,22895,WALKING,1,1
89,3,37.4021,55.734,22895,37.3839,55.7329,23218,SHARE_TAXI,1,1
89,4,37.3839,55.7329,23218,37.3837,55.7328,23460,WALKING,1,1
89,4,37.3837,55.7328,23460,37.3806,55.7341,23702,WALKING,1,1
90,0,37.3387,55.7278,28800,37.3377,55.7281,29238,DRIVING,3,0
90,0,37.3377,55.7281,29238,37.3384,55.7324,29676,DRIVING,3,0
90,0,37.3384,55.7324,29676,37.3389,55.7343,30114,DRIVING,3,0
90,0,37.3389,55.7343,30114,37.3521,55.7294,30552,DRIVING,3,0
90,0,37.3521,55.7294,30552,37.3537,55.7233,30990,DRIVING,3,0
90,0,37.3537,55.7233,30990,37.3722,55.7237,31428,DRIVING,3,0
90,0,37.3722,55.7237,31428,37.3734,55.7235,31866,DRIVING,3,0
90,1,37.3734,55.7235,29238,37.3999,55.7424,30217,BUS,3,0
90,2,37.3999,55.7424,30217,37.3992,55.7429,31408,WALKING,3,0
90,2,37.3992,55.7429,31408,37.3994,55.743,32599,WALKING,3,0
90,2,37.3994,55.743,32599,37.3838,55.7505,33790,WALKING,3,0
90,2,37.3838,55.7505,33790,37.3818,55.7491,34981,WALKING,3,0
91,0,37.3387,55.7278,82800,37.3377,55.7281,83238,DRIVING,2,1
91,0,37.3377,55.7281,83238,37.3384,55.7324,83676,DRIVING,2,1
91,0,37.3384,55.7324,83676,37.3389,55.7343,84114,DRIVING,2,1
91,0,37.3389,55.7343,84114,37.3521,55.7294,84552,DRIVING,2,1
91,0,37.3521,55.7294,84552,37.3537,55.7233,84990,DRIVING,2,1
91,0,37.3537,55.7233,84990,37.3722,55.7237,85428,DRIVING,2,1
91,0,37.3722,55.7237,85428,37.3734,55.7235,85866,DRIVING,2,1
